,compound,CSID,MP_Kelvin,SMILES,rdk_smiles,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
10,(2E)-3-(4-Hydroxyphenyl)-1-phenyl-2-propen-1-one,4445524.0,460.65,OC1=CC=C(C=C1)\C=C\C(=O)C2=CC=CC=C2,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,2.11196049309,524.608094868,12.0875756698,9.20631484705,9.20631484705,8.25402019542,5.32046535307,5.32046535307,3.65514173031,3.65514173031,2.37855313771,2.37855313771,1.4559896825,1.4559896825,0.0,4.79453718407,0.0,11.5327567796,5.5634514917,5.5634514917,6.07602010683,42.4742225176,18.1991012054,0.0,5.10652739484,224.083729624,0.941176470588,1.58823529412,2.23529411765,0.0,-2.35,17.0,212.163,9698.1553352,11.1448504119,5.12240119834,3.0489524746,99.8494764888,11.7487421265,0.50796625078,11.7487421265,0.185350175754,0.0290046296296,0.185350175754,-0.0290046296296,-0.50796625078,3.2883,67.9133,224.259,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,84.0,5.10652739484,5.74951183328,5.78324494636,0.0,0.0,0.0,4.79453718407,0.0,0.0,0.0,48.5405895861,23.7722057355,5.5634514917,0.0,2.0,9.90106457891,11.8592650532,0.0,0.0,0.0,0.0,0.0,71.8002267064,0.0,5.74951183328,0.0,0.0,5.74951183328,0.0,10.8897723412,0.0,0.0,15.9214401675,60.673323723,0.0,6.07602010683,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641273617792
11,(2E)-3-(4-Nitrophenyl)-1-phenyl-2-propen-1-one,4526395.0,431.65,[N+](=O)([O-])C1=CC=C(C=C1)\C=C\C(=O)C2=CC=CC=C2,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,2.10445055197,615.598763379,13.664925939,10.022811428,10.022811428,9.16470379795,5.68561372474,5.68561372474,3.91225151539,3.91225151539,2.58937164839,2.58937164839,1.57770580639,1.57770580639,4.92331104882,14.9088554528,0.0,11.470631221,5.5634514917,5.5634514917,18.2087542438,42.4742225176,6.06636706846,0.0,0.0,253.073893212,1.0,1.63157894737,2.21052631579,0.0,-2.75,19.0,242.169,24069.3470089,12.7003255619,5.72866805411,3.35478502624,109.708218459,11.7981248425,0.289290909398,11.7981248425,0.268964854465,0.0338295412033,0.268964854465,-0.455738168724,-0.289290909398,3.4909,72.9029,253.257,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,94.0,0.0,0.0,5.78324494636,0.0,5.68738627468,0.0,14.9088554528,0.0,0.0,0.0,36.4078554491,23.7722057355,17.6961856286,4.92331104882,2.0,9.71784823289,17.5466513279,0.0,0.0,0.0,0.0,0.0,81.9145449751,0.0,0.0,0.0,5.68738627468,0.0,0.0,10.7065559952,0.0,10.1143182688,15.9214401675,60.673323723,0.0,6.07602010683,0.0,60.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362432558408
12,"(2E)-3-Benzo[1,3]dioxol-5-yl-1-phenyl-2-propen-1-one",4510679.0,391.15,O1C2=C(OC1)C=C(C=C2)\C=C\C(=O)C3=CC=CC=C3,O=C(/C=C/c1ccc2c(c1)OCO2)c1ccccc1,1.77848080361,629.697234811,13.0791395014,10.2053543445,10.2053543445,9.32649984049,5.99912378164,5.99912378164,4.17630821287,4.17630821287,2.88209065127,2.88209065127,1.88735492378,1.88735492378,0.0,4.79453718407,0.0,12.5761872525,11.312963325,11.312963325,0.0,24.2847743506,36.3982024108,0.0,9.4737259076,252.078644244,1.0,1.78947368421,2.63157894737,0.0625,-2.55,19.0,240.173,45795.0965433,11.5353328045,4.98067959441,2.4979331309,110.641444156,11.9089977797,0.45359507763,11.9089977797,0.230800659456,0.0154936696901,0.230800659456,-0.0154936696901,-0.45359507763,3.3114,72.3715,252.269,0.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,94.0,9.4737259076,0.0,17.2822686129,6.7929423061,0.0,0.0,4.79453718407,0.0,0.0,0.0,42.4742225176,23.7722057355,5.5634514917,0.0,3.0,14.2682630917,11.8592650532,0.0,0.0,0.0,0.0,6.7929423061,65.7338596379,0.0,11.4990236666,9.4737259076,0.0,11.4990236666,0.0,12.5761872525,0.0,0.0,15.9214401675,54.6069566545,0.0,6.07602010683,0.0,35.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620674376663
14,(2S)-1-amino-2-propanol,5641722.0,294.65,C[C@@H](CN)O,C[C@H](O)CN,2.53953886136,20.8547529723,4.28445705038,3.30902091507,3.30902091507,2.27005561003,1.65204573986,1.65204573986,1.08472362644,1.08472362644,0.341111515734,0.341111515734,0.0,0.0,0.0,0.0,0.0,6.10396638775,6.54475640591,0.0,0.0,6.92373719969,0.0,0.0,10.840194872,75.068413908,2.0,2.2,2.2,1.0,-0.08,5.0,66.039,9.6514844544,4.92,2.17510204082,3.92,31.6032597058,8.23611111111,0.392103241731,8.23611111111,0.0633842746375,0.337962962963,0.0633842746375,-0.337962962963,-0.392103241731,-0.6741,20.7352,75.111,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,10.840194872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92373719969,6.54475640591,6.10396638775,0.0,5.10652739484,0.0,0.0,0.0,5.73366747716,13.0277035874,6.54475640591,0.0,0.0,0.0,5.73366747716,0.0,0.0,0.0,17.7552501885,0.0,0.0,6.92373719969,0.0,0.0,0.0,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433755292579
21,1-adamantylamine,2045.0,453.15,C1C2CC3CC1CC(C2)(C3)N,NC12CC3CC(CC(C3)C1)C2,1.94000354718,150.027586098,7.47469149469,7.05204176388,7.05204176388,5.23489478595,5.02356992055,5.02356992055,5.27992786393,5.27992786393,4.08560419816,4.08560419816,4.17763356836,4.17763356836,0.0,0.0,0.0,0.0,5.53892525238,17.7537181385,38.5249297376,0.0,0.0,0.0,5.73366747716,151.136099544,0.818181818182,1.18181818182,1.45454545455,1.0,-0.04,11.0,134.117,434.355787341,6.47320301783,1.82008973836,0.868251811674,68.3461272938,6.32083333333,0.325030480966,6.32083333333,0.0161841120166,0.300347222222,0.0161841120166,0.300347222222,-0.325030480966,1.9139,45.0904,151.253,2.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,62.0,5.73366747716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.278647876,5.53892525238,0.0,4.0,0.0,0.0,0.0,0.0,23.4873856156,44.0638549899,0.0,0.0,0.0,0.0,5.73366747716,0.0,0.0,0.0,5.53892525238,0.0,17.7537181385,38.5249297376,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562066412772
22,1-butene,7556.0,87.8,C=CCC,C=CCC,2.29683526192,14.0,3.41421356237,2.99156383156,2.99156383156,1.91421356237,1.52360336211,1.52360336211,0.696923425059,0.696923425059,0.288675134595,0.288675134595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42082162293,0.0,0.0,6.07602010683,13.5026728833,0.0,56.062600256,2.0,2.25,2.25,0.5,-0.26,4.0,48.044,6.85475297227,3.74,2.74,1.74,27.1444743388,3.47916666667,0.103093227121,3.47916666667,-0.0382003936055,1.08333333333,0.0382003936055,1.08333333333,-0.103093227121,1.5824,20.488,56.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5789356836,12.9997573065,6.42082162293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3445588226,0.0,12.6549557904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3445588226,12.6549557904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399986689205
23,1-Chloroanthraquinone,6453.0,432.15,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)Cl,O=C1c2ccccc2C(=O)c2c(Cl)cccc21,2.37409393006,659.021827781,11.9911993526,8.73591293826,9.49184188428,8.19837730276,5.16859773201,5.54656220502,3.86622826077,4.27342838751,2.901614084,3.21658447817,2.1030003513,2.36336107634,0.0,9.58907436814,0.0,11.5664898927,27.2764392805,0.0,0.0,42.4645694792,0.0,0.0,11.6009398902,242.013457144,0.705882352941,1.29411764706,2.0,0.0,-1.93,17.0,235.605,11066.312254,10.2384545081,3.53641488813,1.34283241167,102.838860828,12.2376851852,0.288561812046,12.2376851852,0.195516399771,0.141018518519,0.195516399771,-0.179814814815,-0.288561812046,3.1154,64.759,242.661,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,11.5664898927,0.0,0.0,0.0,9.58907436814,0.0,0.0,0.0,47.999142301,6.06636706846,16.6903544751,10.5860848054,3.0,9.58907436814,23.167429783,0.0,0.0,0.0,0.0,0.0,69.7410087598,0.0,0.0,0.0,0.0,0.0,11.6009398902,11.5664898927,0.0,0.0,31.8428803349,42.4645694792,5.02263331374,0.0,0.0,34.14,0.0,5.99578971403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7819880637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6070254423
24,1-decene,12809.0,207.0,C=CCCCCCCCC,C=CCCCCCCCC,2.70378990125,64.4385618977,7.65685424949,7.23420451868,7.23420451868,4.91421356237,4.52360336211,4.52360336211,2.84511722216,2.84511722216,1.76180168106,1.76180168106,1.06900522048,1.06900522048,0.0,0.0,0.0,0.0,0.0,0.0,44.9457513605,0.0,6.07602010683,13.5026728833,0.0,140.15650064,1.0,1.6,2.2,0.8,-0.26,10.0,120.11,175.076747998,9.74,8.74,7.74,65.3341270252,3.69465159675,0.103082978936,3.69465159675,-0.0353412931099,1.20052083333,0.0353412931099,1.20052083333,-0.103082978936,3.923,48.19,140.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5789356836,45.1038654212,12.8416432459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8694885602,0.0,12.6549557904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8694885602,12.6549557904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.371151100688
25,1-heptanol,7837.0,239.95,CCCCCCCO,CCCCCCCO,2.53006045688,29.3680655543,6.24264068712,5.68985428262,5.68985428262,3.91421356237,3.5233345472,3.5233345472,2.13782036012,2.13782036012,1.2616672736,1.2616672736,0.715356789468,0.715356789468,0.0,0.0,0.0,0.0,6.60688196451,6.42082162293,25.6832864917,0.0,0.0,6.92373719969,5.10652739484,116.120115132,1.0,1.625,2.125,1.0,-0.04,8.0,100.076,61.4996122651,7.96,6.96,5.96,51.7231374664,8.36558673469,0.396376569342,8.36558673469,0.0430524072236,0.364795918367,0.0430524072236,0.364795918367,-0.396376569342,1.9491,35.8448,116.204,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,50.0,5.10652739484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6070236914,6.42082162293,6.60688196451,0.0,0.0,5.10652739484,0.0,0.0,0.0,0.0,39.0278453143,6.60688196451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7134093594,0.0,0.0,39.0278453143,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.544191493566
26,1-heptene,11121.0,153.0,C=CCCCCC,C=CCCCCC,2.55878086933,37.3029689088,5.53553390593,5.11288417512,5.11288417512,3.41421356237,3.02360336211,3.02360336211,1.78445705038,1.78445705038,1.01180168106,1.01180168106,0.538675134595,0.538675134595,0.0,0.0,0.0,0.0,0.0,0.0,25.6832864917,0.0,6.07602010683,13.5026728833,0.0,98.109550448,1.42857142857,2.14285714286,2.57142857143,0.714285714286,-0.26,7.0,84.077,35.5096099252,6.74,5.74,5.74,46.239300682,3.6324914966,0.103082978941,3.6324914966,-0.0353414655925,1.18833333333,0.0353414655925,1.18833333333,-0.103082978941,2.7527,34.339,98.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5789356836,25.8414005524,12.8416432459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6070236914,0.0,12.6549557904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6070236914,12.6549557904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.374401057135
27,1-hexanol,7812.0,226.0,CCCCCCO,CCCCCCO,2.44747288788,23.3609903989,5.53553390593,4.98274750143,4.98274750143,3.41421356237,3.0233345472,3.0233345472,1.78426696953,1.78426696953,1.0116672736,1.0116672736,0.538580094172,0.538580094172,0.0,0.0,0.0,0.0,6.60688196451,6.42082162293,19.2624648688,0.0,0.0,6.92373719969,5.10652739484,102.104465068,1.14285714286,1.85714285714,2.28571428571,1.0,-0.04,7.0,88.065,35.5096099252,6.96,5.96,5.96,45.358195352,8.29288265306,0.396376569348,8.29288265306,0.0430524058387,0.361111111111,0.0430524058387,0.361111111111,-0.396376569348,1.559,31.2278,102.177,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,44.0,5.10652739484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1862020685,6.42082162293,6.60688196451,0.0,0.0,5.10652739484,0.0,0.0,0.0,0.0,32.6070236914,6.60688196451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7134093594,0.0,0.0,32.6070236914,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.533927881704
28,1-hexene,11109.0,133.0,C=CCCCC,C=CCCCC,2.48840377188,29.0195500087,4.82842712475,4.40577739394,4.40577739394,2.91421356237,2.52360336211,2.52360336211,1.43090365978,1.43090365978,0.761801681057,0.761801681057,0.348461712529,0.348461712529,0.0,0.0,0.0,0.0,0.0,0.0,19.2624648688,0.0,6.07602010683,13.5026728833,0.0,84.093900384,1.66666666667,2.33333333333,2.5,0.666666666667,-0.26,6.0,72.066,20.9863008571,5.74,4.74,3.74,39.8743585676,3.59819444444,0.103082980304,3.59819444444,-0.0353513606057,1.17708333333,0.0353513606057,1.17708333333,-0.103082980304,2.3626,29.722,84.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5789356836,25.8414005524,6.42082162293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1862020685,0.0,12.6549557904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1862020685,12.6549557904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.363505573882
